SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
15492,3.06E+06,73.824,1079,0.5,0,0.02
16207,3.51E+06,73.824,1112,0.5,0,0.02
16813,3.20E+06,73.824,1150,0.5,0,0.02
16582,3.07E+06,73.824,1095,0.5,0,0.02
16971,3.21E+06,73.824,1086,0.5,0,0.02
17021,3.34E+06,73.824,1040,0.5,0,0.02
15297,2.94E+06,73.824,1082,0.5,0,0.02
15747,3.03E+06,73.824,1114,0.5,0,0.02
16341,3.03E+06,73.824,1100,0.5,0,0.02
16425,2.91E+06,73.824,1075,0.5,0,0.02
15740,3.07E+06,73.824,1093,0.5,0,0.02
15803,3.18E+06,73.824,1095,0.5,0,0.02
15813,3.24E+06,73.824,1113,0.5,0,0.02
16503,2.70E+06,73.824,1062,0.5,0,0.02
16265,2.90E+06,73.824,1073,0.5,0,0.02
15912,3.32E+06,73.824,1105,0.5,0,0.02
16073,3.29E+06,73.824,1102,0.5,0,0.02
17020,3.13E+06,73.824,1124,0.5,0,0.02
16450,3.15E+06,73.824,1127,0.5,0,0.02
15806,2.88E+06,73.824,1052,0.5,0,0.02
16163,2.55E+06,73.824,1012,0.5,0,0.02
15321,2.59E+06,73.824,1053,0.5,0,0.02
14713,2.90E+06,73.824,1093,0.5,0,0.02
16284,2.64E+06,73.824,1086,0.5,0,0.02
16371,2.90E+06,73.824,1069,0.5,0,0.02
15591,3.08E+06,73.824,1095,0.5,0,0.02
15576,3.03E+06,73.824,1114,0.5,0,0.02
16470,3.15E+06,73.824,1139,0.5,0,0.02
16683,3.26E+06,73.824,1033,0.5,0,0.02
15032,3.08E+06,73.824,1057,0.5,0,0.02
13788,2.75E+06,73.824,1107,0.5,0,0.02
16357,3.14E+06,73.824,1084,0.5,0,0.02
16630,3.08E+06,73.824,1092,0.5,0,0.02
16338,2.91E+06,73.824,1092,0.5,0,0.02
16165,2.82E+06,73.824,1227,0.5,0,0.02
22460,4.82E+06,73.824,1452,0.5,0,0.02
27134,6.39E+06,73.824,1646,0.5,0,0.02
29785,7.65E+06,73.824,1700,0.5,0,0.02
33146,8.70E+06,73.824,1772,0.5,0,0.02
34037,9.02E+06,73.824,1850,0.5,0,0.02
35853,1.04E+07,73.824,1752,0.5,0,0.02
35939,1.02E+07,73.824,1706,0.5,0,0.02
33246,1.00E+07,73.824,1655,0.5,0,0.02
33268,9.96E+06,73.824,1777,0.5,0,0.02
35442,9.25E+06,73.824,1788,0.5,0,0.02
34229,9.67E+06,73.824,1766,0.5,0,0.02
34757,8.81E+06,73.824,1768,0.5,0,0.02
35408,9.34E+06,73.824,1767,0.5,0,0.02
